Learning Rate	Momentum	newstat	Train Loss	Train Acc.	iploss	
0.100000	0.900000	3.393458	72.039422	95.331597	91.993042	
0.100000	0.900000	3.394965	72.119404	95.336752	92.118073	
0.100000	0.900000	3.396469	72.190180	95.341883	92.258430	
0.100000	0.900000	3.397971	72.243310	95.346992	92.164093	
0.100000	0.900000	3.399470	72.279642	95.355520	92.275482	
0.100000	0.900000	3.400966	72.413033	95.358860	92.575760	
0.100000	0.900000	3.402460	72.477195	95.363898	92.070869	
0.100000	0.900000	3.403951	72.619666	95.365495	92.392303	
0.100000	0.900000	3.405439	72.751036	95.370497	92.806717	
0.100000	0.900000	3.406925	72.791743	95.378881	92.584351	
0.100000	0.900000	3.408408	72.860199	95.385530	92.754494	
0.100000	0.900000	3.409889	72.952229	95.390456	93.281387	
0.100000	0.900000	3.411367	73.032301	95.395360	93.490677	
0.100000	0.900000	3.412842	73.078710	95.403618	93.773788	
0.100000	0.900000	3.414315	73.116140	95.410156	94.148003	
0.100000	0.900000	3.415785	73.174095	95.416667	94.366150	
0.100000	0.900000	3.417253	73.190008	95.424826	94.836884	
0.100000	0.900000	3.418719	73.295965	95.429604	95.210052	
0.100000	0.900000	3.420182	73.346884	95.437700	95.523895	
0.100000	0.900000	3.421642	73.366584	95.445000	95.719917	
0.100000	0.900000	1.000000	0.073471	98.437500	0.131912	
0.100000	0.900000	1.148698	0.093807	98.828125	0.115894	
0.100000	0.900000	1.245731	0.198425	98.177083	0.186402	
0.100000	0.900000	1.319508	0.212075	98.632812	0.502988	
0.100000	0.900000	1.379730	0.409138	97.812500	0.495728	
0.100000	0.900000	1.430969	0.467950	98.046875	0.567426	
0.100000	0.900000	1.475773	0.587903	97.656250	0.613310	
0.100000	0.900000	1.515717	0.630628	97.656250	0.851009	
0.100000	0.900000	1.551846	0.685907	97.569444	0.867737	
0.100000	0.900000	1.584893	0.727828	97.656250	1.030998	
0.100000	0.900000	1.615394	0.785522	97.656250	1.017893	
0.100000	0.900000	1.643752	0.874320	97.591146	0.896673	
0.100000	0.900000	1.670278	0.939638	97.596154	1.439835	
0.100000	0.900000	1.695218	0.963952	97.712054	1.482817	
0.100000	0.900000	1.718772	0.990574	97.812500	1.584282	
0.100000	0.900000	1.741101	1.005767	97.949219	1.956581	
0.100000	0.900000	1.762340	1.172692	97.977941	2.330024	
0.100000	0.900000	1.782602	1.277926	98.003472	2.673418	
0.100000	0.900000	1.801983	1.295073	98.108553	2.926036	
0.100000	0.900000	1.820564	1.320104	98.164062	3.461355	
0.100000	0.900000	1.838416	1.336956	98.251488	3.685933	
0.100000	0.900000	1.855601	1.345630	98.330966	3.970436	
0.100000	0.900000	1.872171	1.367323	98.403533	4.027977	
0.100000	0.900000	1.888175	1.390120	98.437500	3.968259	
0.100000	0.900000	1.903654	1.407196	98.500000	4.225582	
0.100000	0.900000	1.918645	1.423375	98.527644	4.199083	
0.100000	0.900000	1.933182	1.438357	98.582176	4.310602	
0.100000	0.900000	1.947294	1.473916	98.604911	4.360363	
0.100000	0.900000	1.961009	1.508415	98.599138	4.486317	
0.100000	0.900000	1.974350	1.563996	98.567708	4.310716	
0.100000	0.900000	1.987341	1.604496	98.588710	4.446315	
0.100000	0.900000	2.000000	1.710178	98.535156	4.756565	
0.100000	0.900000	2.012347	1.762968	98.532197	4.895370	
0.100000	0.900000	2.024397	1.807342	98.552390	5.050937	
0.100000	0.900000	2.036168	1.865030	98.526786	4.742518	
0.100000	0.900000	2.047673	1.949477	98.480903	4.823346	
0.100000	0.900000	2.058924	1.987973	98.500845	5.200477	
0.100000	0.900000	2.069935	2.027410	98.499178	5.655406	
0.100000	0.900000	2.080717	2.127502	98.457532	5.357358	
0.100000	0.900000	2.091279	2.172440	98.437500	5.513455	
0.100000	0.900000	2.101632	2.194821	98.456555	5.442681	
0.100000	0.900000	2.111786	2.208647	98.493304	5.836191	
0.100000	0.900000	2.121747	2.220951	98.510174	5.889597	
0.100000	0.900000	2.131526	2.271087	98.508523	5.936977	
0.100000	0.900000	2.141127	2.288498	98.524306	6.147814	
0.100000	0.900000	2.150560	2.348031	98.505435	6.272488	
0.100000	0.900000	2.159830	2.375567	98.520612	6.227148	
0.100000	0.900000	2.168944	2.425493	98.502604	6.056886	
0.100000	0.900000	2.177906	2.451061	98.517219	6.245877	
0.100000	0.900000	2.186724	2.476164	98.515625	6.043936	
0.100000	0.900000	2.195402	2.488435	98.544730	6.161060	
0.100000	0.900000	2.203945	2.500076	98.572716	6.111929	
0.100000	0.900000	2.212357	2.576921	98.570165	6.364949	
0.100000	0.900000	2.220643	2.610009	98.582176	6.477292	
0.100000	0.900000	2.228807	2.680458	98.551136	6.881746	
0.100000	0.900000	2.236854	2.724129	98.563058	7.065380	
0.100000	0.900000	2.244786	2.805386	98.547149	6.932823	
0.100000	0.900000	2.252608	2.832063	98.558728	7.051225	
0.100000	0.900000	2.260322	2.894080	98.543432	7.200250	
0.100000	0.900000	2.267933	2.912405	98.567708	7.478806	
0.100000	0.900000	2.275443	2.980812	98.552766	7.588250	
0.100000	0.900000	2.282855	3.084384	98.513105	7.835829	
0.100000	0.900000	2.290172	3.149415	98.499504	8.287151	
0.100000	0.900000	2.297397	3.208751	98.474121	8.867292	
0.100000	0.900000	2.304532	3.221643	98.485577	9.386388	
0.100000	0.900000	2.311579	3.296420	98.484848	9.571417	
0.100000	0.900000	2.318542	3.352109	98.449160	10.073137	
0.100000	0.900000	2.325422	3.407699	98.448989	10.240361	
0.100000	0.900000	2.332222	3.498000	98.414855	10.479459	
0.100000	0.900000	2.338943	3.613076	98.348214	10.779287	
0.100000	0.900000	2.345588	3.689209	98.316461	10.717689	
0.100000	0.900000	2.352158	3.714180	98.339844	11.347781	
0.100000	0.900000	2.358656	3.780101	98.309075	12.078340	
0.100000	0.900000	2.365083	3.805210	98.321368	12.578645	
0.100000	0.900000	2.371441	3.831879	98.333333	12.785643	
0.100000	0.900000	2.377731	3.890213	98.324424	12.618796	
0.100000	0.900000	2.383956	3.954433	98.325893	12.285013	
0.100000	0.900000	2.390116	4.023200	98.307292	12.500360	
0.100000	0.900000	2.396213	4.116681	98.299051	12.714918	
0.100000	0.900000	2.402249	4.173967	98.291016	12.991642	
0.100000	0.900000	2.408225	4.190654	98.312114	13.381723	
0.100000	0.900000	2.414142	4.226094	98.313643	13.745019	
0.100000	0.900000	2.420001	4.310430	98.277485	14.313346	
0.100000	0.900000	2.425805	4.354654	98.270089	14.445637	
0.100000	0.900000	2.431553	4.381832	98.290441	14.547516	
0.100000	0.900000	2.437248	4.396846	98.310320	14.685862	
0.100000	0.900000	2.442890	4.429610	98.311782	14.541822	
0.100000	0.900000	2.448480	4.472085	98.313210	14.918642	
0.100000	0.900000	2.454019	4.522034	98.323385	14.847256	
0.100000	0.900000	2.459509	4.545141	98.333333	14.876591	
0.100000	0.900000	2.464951	4.634510	98.317308	15.336681	
0.100000	0.900000	2.470345	4.647318	98.335598	15.688313	
0.100000	0.900000	2.475692	4.710363	98.336694	16.155279	
0.100000	0.900000	2.480993	4.740005	98.337766	16.163958	
0.100000	0.900000	2.486250	4.761223	98.347039	16.319424	
0.100000	0.900000	2.491462	4.813390	98.347982	16.303747	
0.100000	0.900000	2.496631	4.864411	98.340851	16.214441	
0.100000	0.900000	2.501758	4.880782	98.357781	16.397333	
0.100000	0.900000	2.506842	4.917312	98.350694	16.694820	
0.100000	0.900000	2.511886	4.982222	98.335938	16.606804	
0.100000	0.900000	2.516890	5.033911	98.321473	16.967001	
0.100000	0.900000	2.521855	5.113900	98.307292	17.258858	
0.100000	0.900000	2.526780	5.178028	98.300971	17.302364	
0.100000	0.900000	2.531668	5.213304	98.302284	17.136269	
0.100000	0.900000	2.536517	5.221951	98.318452	17.353998	
0.100000	0.900000	2.541331	5.302500	98.326946	17.403780	
0.100000	0.900000	2.546108	5.447299	98.313376	17.677439	
0.100000	0.900000	2.550849	5.481070	98.321759	17.641762	
0.100000	0.900000	2.555555	5.530885	98.322821	17.685669	
0.100000	0.900000	2.560227	5.590510	98.316761	17.393503	
0.100000	0.900000	2.564865	5.609651	98.331926	17.616852	
0.100000	0.900000	2.569470	5.640312	98.339844	17.599106	
0.100000	0.900000	2.574042	5.649677	98.354535	17.671734	
0.100000	0.900000	2.578582	5.679387	98.362116	17.776737	
0.100000	0.900000	2.583090	5.705845	98.369565	17.992405	
0.100000	0.900000	2.587567	5.718111	98.376886	18.004667	
0.100000	0.900000	2.592013	5.741831	98.384081	17.998846	
0.100000	0.900000	2.596429	5.751159	98.397775	17.760805	
0.100000	0.900000	2.600815	5.830044	98.391544	17.662617	
0.100000	0.900000	2.605171	5.870289	98.391927	17.640327	
0.100000	0.900000	2.609499	5.906703	98.385847	17.840816	
0.100000	0.900000	2.613798	5.921785	98.392674	17.999104	
0.100000	0.900000	2.618069	5.928430	98.405742	17.568249	
0.100000	0.900000	2.622312	5.951817	98.412298	17.589777	
0.100000	0.900000	2.626528	6.019575	98.412500	17.688206	
0.100000	0.900000	2.630717	6.047113	98.412698	17.887354	
0.100000	0.900000	2.634879	6.154884	98.400591	18.228001	
0.100000	0.900000	2.639016	6.360580	98.382568	18.240904	
0.100000	0.900000	2.643126	6.378988	98.382994	18.320709	
0.100000	0.900000	2.647212	6.400866	98.389423	18.252155	
0.100000	0.900000	2.651272	6.414653	98.401718	18.433819	
0.100000	0.900000	2.655307	6.431781	98.407907	18.622097	
0.100000	0.900000	2.659318	6.470225	98.408130	18.781473	
0.100000	0.900000	2.663305	6.542166	98.396688	18.962528	
0.100000	0.900000	2.667269	6.561281	98.402778	18.808649	
0.100000	0.900000	2.671208	6.583309	98.408778	19.181211	
0.100000	0.900000	2.675125	6.695173	98.397582	19.690510	
0.100000	0.900000	2.679019	6.718343	98.403533	19.709221	
0.100000	0.900000	2.682891	6.795593	98.403777	19.921127	
0.100000	0.900000	2.686740	6.829850	98.404018	20.411125	
0.100000	0.900000	2.690567	6.837801	98.415337	20.754530	
0.100000	0.900000	2.694373	6.871173	98.420995	20.546837	
0.100000	0.900000	2.698157	6.956903	98.415647	20.765240	
0.100000	0.900000	2.701920	6.989826	98.421224	20.642532	
0.100000	0.900000	2.705662	7.086514	98.410560	20.734341	
0.100000	0.900000	2.709384	7.162053	98.410745	21.143452	
0.100000	0.900000	2.713085	7.233734	98.405612	21.132959	
0.100000	0.900000	2.716767	7.259703	98.416385	21.384512	
0.100000	0.900000	2.720428	7.274429	98.427013	21.606804	
0.100000	0.900000	2.724070	7.281498	98.437500	21.963840	
0.100000	0.900000	2.727692	7.299867	98.447848	22.197903	
0.100000	0.900000	2.731296	7.342610	98.447780	22.322746	
0.100000	0.900000	2.734880	7.412051	98.442606	22.553471	
0.100000	0.900000	2.738446	7.471940	98.442573	22.957775	
0.100000	0.900000	2.741993	7.527133	98.442540	22.958168	
0.100000	0.900000	2.745522	7.623561	98.432492	23.427929	
0.100000	0.900000	2.749033	7.695242	98.432524	23.462812	
0.100000	0.900000	2.752526	7.785876	98.427611	23.549694	
0.100000	0.900000	2.756001	7.844097	98.432586	23.696453	
0.100000	0.900000	2.759459	7.915884	98.432617	23.724529	
0.100000	0.900000	2.762900	7.999537	98.422943	23.657345	
0.100000	0.900000	2.766324	8.051083	98.418210	23.484739	
0.100000	0.900000	2.769731	8.078823	98.423121	23.644283	
0.100000	0.900000	2.773121	8.123836	98.423209	23.873173	
0.100000	0.900000	2.776494	8.217813	98.409091	23.805672	
0.100000	0.900000	2.779852	8.227571	98.418675	23.778099	
0.100000	0.900000	2.783193	8.333766	98.409431	23.961403	
0.100000	0.900000	2.786518	8.347168	98.418899	24.272558	
0.100000	0.900000	2.789827	8.420229	98.414386	24.423712	
0.100000	0.900000	2.793121	8.436782	98.423713	24.586491	
0.100000	0.900000	2.796400	8.543584	98.410088	24.794235	
0.100000	0.900000	2.799663	8.631981	98.405705	24.911377	
0.100000	0.900000	2.802910	8.653296	98.410405	25.105093	
0.100000	0.900000	2.806143	8.724406	98.406070	25.568485	
0.100000	0.900000	2.809361	8.783411	98.406250	25.714603	
0.100000	0.900000	2.812565	8.836058	98.406428	26.129940	
0.100000	0.900000	2.815754	8.909475	98.411017	26.405342	
0.100000	0.900000	2.818928	8.933920	98.415555	26.939857	
0.100000	0.900000	2.822088	8.981565	98.415677	27.466053	
0.100000	0.900000	2.825235	9.023697	98.415799	27.664562	
0.100000	0.900000	2.828367	9.085927	98.415919	27.992359	
0.100000	0.900000	2.831485	9.109550	98.420330	27.970545	
0.100000	0.900000	2.834590	9.195296	98.411885	27.769073	
0.100000	0.900000	2.837681	9.245086	98.412024	27.788654	
0.100000	0.900000	2.840759	9.288415	98.416385	27.774462	
0.100000	0.900000	2.843823	9.305411	98.424899	27.868114	
0.100000	0.900000	2.846874	9.376326	98.420789	28.307550	
0.100000	0.900000	2.849913	9.404218	98.425033	28.402678	
0.100000	0.900000	2.852938	9.483899	98.425099	28.823122	
0.100000	0.900000	2.855951	9.520186	98.429276	28.757111	
0.100000	0.900000	2.858951	9.546194	98.433410	28.769081	
0.100000	0.900000	2.861938	9.566019	98.441569	29.325462	
0.100000	0.900000	2.864913	9.658676	98.429404	29.319981	
0.100000	0.900000	2.867876	9.700719	98.429446	29.303257	
0.100000	0.900000	2.870826	9.750804	98.433494	29.174770	
0.100000	0.900000	2.873765	9.819159	98.433514	29.432011	
0.100000	0.900000	2.876691	9.868439	98.425603	29.569128	
0.100000	0.900000	2.879606	9.893776	98.421717	29.566036	
0.100000	0.900000	2.882509	9.903600	98.429648	29.917913	
0.100000	0.900000	2.885400	9.974535	98.429688	30.025686	
0.100000	0.900000	2.888279	10.003000	98.433613	30.122307	
0.100000	0.900000	2.891148	10.054997	98.433632	30.426119	
0.100000	0.900000	2.894005	10.111251	98.429803	30.598473	
0.100000	0.900000	2.896850	10.148588	98.433670	30.607660	
0.100000	0.900000	2.899685	10.187161	98.429878	30.597080	
0.100000	0.900000	2.902508	10.225056	98.426123	30.868599	
0.100000	0.900000	2.905321	10.278127	98.426178	30.931187	
0.100000	0.900000	2.908122	10.324564	98.426232	31.113522	
0.100000	0.900000	2.910913	10.380955	98.422548	31.423767	
0.100000	0.900000	2.913693	10.407250	98.426339	31.685303	
0.100000	0.900000	2.916463	10.428728	98.430095	31.828299	
0.100000	0.900000	2.919222	10.548411	98.419074	31.467960	
0.100000	0.900000	2.921971	10.652229	98.411825	31.372610	
0.100000	0.900000	2.924710	10.690539	98.411945	31.413101	
0.100000	0.900000	2.927438	10.698705	98.419331	31.773247	
0.100000	0.900000	2.930156	10.718146	98.423032	32.155663	
0.100000	0.900000	2.932864	10.801949	98.415899	32.325569	
0.100000	0.900000	2.935562	10.838968	98.412414	32.533825	
0.100000	0.900000	2.938251	10.867426	98.412529	32.587265	
0.100000	0.900000	2.940929	10.926344	98.412642	32.756798	
0.100000	0.900000	2.943598	10.990595	98.405684	32.760910	
0.100000	0.900000	2.946257	11.054295	98.402309	32.580048	
0.100000	0.900000	2.948906	11.091068	98.402466	32.968018	
0.100000	0.900000	2.951546	11.140842	98.406110	33.105042	
0.100000	0.900000	2.954177	11.167665	98.409722	33.362473	
0.100000	0.900000	2.956798	11.183800	98.416759	33.340290	
0.100000	0.900000	2.959410	11.252548	98.416850	33.332916	
0.100000	0.900000	2.962013	11.291390	98.420367	33.211075	
0.100000	0.900000	2.964607	11.326809	98.423854	33.310593	
0.100000	0.900000	2.967191	11.333313	98.430707	33.116650	
0.100000	0.900000	2.969767	11.410023	98.420590	32.996307	
0.100000	0.900000	2.972334	11.460412	98.417295	33.688885	
0.100000	0.900000	2.974892	11.492479	98.420735	33.098572	
0.100000	0.900000	2.977441	11.519105	98.420807	33.242825	
0.100000	0.900000	2.979982	11.571718	98.417553	33.143368	
0.100000	0.900000	2.982513	11.602061	98.417638	32.903000	
0.100000	0.900000	2.985037	11.618196	98.421018	33.463409	
0.100000	0.900000	2.987551	11.634504	98.427652	33.681396	
0.100000	0.900000	2.990058	11.642562	98.434231	33.499577	
0.100000	0.900000	2.992556	11.665733	98.437500	33.659843	
0.100000	0.900000	2.995045	11.709318	98.437500	33.765182	
0.100000	0.900000	2.997527	11.717092	98.443957	33.466301	
0.100000	0.900000	3.000000	11.725530	98.450360	33.389900	
0.100000	0.900000	3.002465	11.781802	98.450307	33.274132	
0.100000	0.900000	3.004922	11.787408	98.456633	33.188110	
0.100000	0.900000	3.007371	11.803960	98.459731	33.147987	
0.100000	0.900000	3.009812	11.834770	98.459641	33.097015	
0.100000	0.900000	3.012245	11.876975	98.459551	33.121773	
0.100000	0.900000	3.014671	11.951357	98.459463	33.085327	
0.100000	0.900000	3.017088	11.955503	98.465625	33.065262	
0.100000	0.900000	3.019498	12.072850	98.465513	33.189552	
0.100000	0.900000	3.021900	12.133401	98.462302	32.965530	
0.100000	0.900000	3.024295	12.159351	98.462204	33.088211	
0.100000	0.900000	3.026682	12.175888	98.465182	33.343533	
0.100000	0.900000	3.029061	12.212146	98.468137	33.314133	
0.100000	0.900000	3.031433	12.221984	98.474121	33.324707	
0.100000	0.900000	3.033798	12.233441	98.480058	33.612747	
0.100000	0.900000	3.036155	12.267845	98.479893	33.509483	
0.100000	0.900000	3.038505	12.282668	98.485763	33.607502	
0.100000	0.900000	3.040848	12.313389	98.485577	33.362785	
0.100000	0.900000	3.043183	12.328045	98.488386	33.295063	
0.100000	0.900000	3.045512	12.357961	98.491174	33.494766	
0.100000	0.900000	3.047833	12.371026	98.493940	33.431099	
0.100000	0.900000	3.050147	12.420165	98.490767	33.376923	
0.100000	0.900000	3.052454	12.437334	98.493514	33.429451	
0.100000	0.900000	3.054755	12.472118	98.493304	33.464211	
0.100000	0.900000	3.057048	12.479707	98.498947	33.519463	
0.100000	0.900000	3.059334	12.493241	98.501632	33.420219	
0.100000	0.900000	3.061614	12.570423	98.501394	33.324192	
0.100000	0.900000	3.063887	12.580224	98.506944	33.381432	
0.100000	0.900000	3.066153	12.609814	98.509571	33.660553	
0.100000	0.900000	3.068413	12.631309	98.512178	33.740952	
0.100000	0.900000	3.070666	12.638864	98.517628	33.134918	
0.100000	0.900000	3.072912	12.685538	98.520187	33.468250	
0.100000	0.900000	3.075152	12.764743	98.517045	33.751030	
0.100000	0.900000	3.077385	12.795963	98.519588	33.646500	
0.100000	0.900000	3.079612	12.805256	98.522112	33.828728	
0.100000	0.900000	3.081832	12.834490	98.521808	33.876194	
0.100000	0.900000	3.084046	12.857741	98.524306	33.930420	
0.100000	0.900000	3.086254	12.881929	98.526786	34.065971	
0.100000	0.900000	3.088455	12.888832	98.532028	34.721329	
0.100000	0.900000	3.090650	12.928008	98.534464	35.006149	
0.100000	0.900000	3.092839	12.940499	98.539642	35.109940	
0.100000	0.900000	3.095021	12.964573	98.539283	35.350273	
0.100000	0.900000	3.097198	13.022616	98.538925	35.597290	
0.100000	0.900000	3.099368	13.166940	98.533108	35.718842	
0.100000	0.900000	3.101533	13.169859	98.538219	35.852249	
0.100000	0.900000	3.103691	13.179877	98.543294	35.938713	
0.100000	0.900000	3.105844	13.211773	98.545631	36.130188	
0.100000	0.900000	3.107990	13.254082	98.547953	36.023487	
0.100000	0.900000	3.110130	13.269975	98.552942	36.080151	
0.100000	0.900000	3.112265	13.302474	98.552547	36.182037	
0.100000	0.900000	3.114394	13.365531	98.549488	36.405254	
0.100000	0.900000	3.116517	13.379902	98.551764	36.069828	
0.100000	0.900000	3.118634	13.392650	98.554025	35.466450	
0.100000	0.900000	3.120745	13.406652	98.556271	35.438175	
0.100000	0.900000	3.122851	13.456335	98.555871	35.374592	
0.100000	0.900000	3.124951	13.471301	98.558096	34.963970	
0.100000	0.900000	3.127046	13.509545	98.557692	35.191154	
0.100000	0.900000	3.129135	13.571236	98.557292	35.662796	
0.100000	0.900000	3.131218	13.621581	98.559489	35.953720	
0.100000	0.900000	3.133296	13.630631	98.564259	36.500832	
0.100000	0.900000	3.135368	13.639306	98.568998	36.468121	
0.100000	0.900000	3.137435	13.649479	98.573705	36.410267	
0.100000	0.900000	3.139496	13.690176	98.573258	36.564232	
0.100000	0.900000	3.141552	13.730193	98.572815	36.436306	
0.100000	0.900000	3.143603	13.751464	98.574919	36.780762	
0.100000	0.900000	3.145648	13.768275	98.577009	37.203621	
0.100000	0.900000	3.147688	13.779563	98.581614	37.419434	
0.100000	0.900000	3.149723	13.798061	98.586190	37.706146	
0.100000	0.900000	3.151752	13.824187	98.588223	37.673515	
0.100000	0.900000	3.153777	13.886229	98.582732	37.683842	
0.100000	0.900000	3.155796	13.891547	98.587260	37.647026	
0.100000	0.900000	3.157810	13.940964	98.584295	37.820297	
0.100000	0.900000	3.159818	13.960791	98.586310	37.871632	
0.100000	0.900000	3.161822	13.992022	98.583366	37.953873	
0.100000	0.900000	3.163821	14.037910	98.580442	38.083656	
0.100000	0.900000	3.165814	14.051922	98.582449	38.302536	
0.100000	0.900000	3.167803	14.130886	98.584444	38.192101	
0.100000	0.900000	3.169786	14.148253	98.586426	38.048237	
0.100000	0.900000	3.171765	14.163192	98.590829	38.328892	
0.100000	0.900000	3.173739	14.252715	98.587927	38.323837	
0.100000	0.900000	3.175708	14.265942	98.589880	38.117767	
0.100000	0.900000	3.177672	14.297555	98.591821	38.019394	
0.100000	0.900000	3.179631	14.307825	98.596154	38.045532	
0.100000	0.900000	3.181585	14.350016	98.595667	38.242039	
0.100000	0.900000	3.183534	14.371657	98.597573	38.792320	
0.100000	0.900000	3.185479	14.400711	98.597085	38.902290	
0.100000	0.900000	3.187419	14.459415	98.598974	38.984497	
0.100000	0.900000	3.189354	14.514701	98.596117	39.091282	
0.100000	0.900000	3.191285	14.599316	98.593278	38.999912	
0.100000	0.900000	3.193211	14.643266	98.592809	39.030182	
0.100000	0.900000	3.195132	14.690985	98.592342	39.078472	
0.100000	0.900000	3.197049	14.792380	98.589540	39.561913	
0.100000	0.900000	3.198961	14.901673	98.586754	39.496056	
0.100000	0.900000	3.200869	14.915568	98.590960	39.733322	
0.100000	0.900000	3.202772	14.961023	98.590504	39.852322	
0.100000	0.900000	3.204670	15.004180	98.590052	40.045437	
0.100000	0.900000	3.206564	15.059340	98.591906	39.835823	
0.100000	0.900000	3.208454	15.099908	98.586857	39.937614	
0.100000	0.900000	3.210339	15.129306	98.586419	40.074757	
0.100000	0.900000	3.212220	15.172420	98.585983	40.275696	
0.100000	0.900000	3.214096	15.205473	98.585550	40.488861	
0.100000	0.900000	3.215968	15.241612	98.585120	40.497429	
0.100000	0.900000	3.217835	15.248874	98.589221	40.606556	
0.100000	0.900000	3.219699	15.257286	98.593298	40.803352	
0.100000	0.900000	3.221558	15.276457	98.595101	40.856621	
0.100000	0.900000	3.223412	15.384665	98.587913	41.307129	
0.100000	0.900000	3.225263	15.412785	98.589721	41.358673	
0.100000	0.900000	3.227109	15.443645	98.591518	41.305874	
0.100000	0.900000	3.228951	15.474915	98.593305	41.064793	
0.100000	0.900000	3.230789	15.557020	98.590643	41.047386	
0.100000	0.900000	3.232622	15.594275	98.592422	41.250519	
0.100000	0.900000	3.234452	15.609203	98.594191	41.253685	
0.100000	0.900000	3.236277	15.616343	98.598151	41.290100	
0.100000	0.900000	3.238098	15.685057	98.595506	41.500198	
0.100000	0.900000	3.239915	15.689901	98.599440	41.635189	
0.100000	0.900000	3.241728	15.712012	98.601170	42.003117	
0.100000	0.900000	3.243537	15.766698	98.598538	41.919994	
0.100000	0.900000	3.245342	15.830134	98.595920	41.889084	
0.100000	0.900000	3.247143	15.871359	98.597645	42.063839	
0.100000	0.900000	3.248940	15.898905	98.599361	42.440445	
0.100000	0.900000	3.250733	15.988088	98.594611	42.909538	
0.100000	0.900000	3.252522	16.005898	98.596326	42.840286	
0.100000	0.900000	3.254307	16.027205	98.598031	43.121693	
0.100000	0.900000	3.256089	16.073533	98.595458	43.058659	
0.100000	0.900000	3.257866	16.094251	98.597156	43.106201	
0.100000	0.900000	3.259639	16.147835	98.594599	43.604664	
0.100000	0.900000	3.261409	16.202774	98.592056	43.806488	
0.100000	0.900000	3.263175	16.232969	98.593750	44.070599	
0.100000	0.900000	3.264937	16.284846	98.593329	44.156815	
0.100000	0.900000	3.266695	16.319138	98.595010	44.253384	
0.100000	0.900000	3.268449	16.407302	98.592493	44.317169	
0.100000	0.900000	3.270200	16.423184	98.594168	44.352310	
0.100000	0.900000	3.271947	16.439157	98.595833	44.495232	
0.100000	0.900000	3.273690	16.460412	98.597490	44.601768	
0.100000	0.900000	3.275430	16.545239	98.592921	44.964043	
0.100000	0.900000	3.277165	16.570411	98.594577	45.111092	
0.100000	0.900000	3.278898	16.595890	98.594162	45.173260	
0.100000	0.900000	3.280626	16.658577	98.595806	45.644543	
0.100000	0.900000	3.282351	16.682393	98.597441	45.611366	
0.100000	0.900000	3.284072	16.689243	98.601113	45.756439	
0.100000	0.900000	3.285790	16.699381	98.604765	46.265099	
0.100000	0.900000	3.287504	16.729391	98.602295	46.409824	
0.100000	0.900000	3.289214	16.777932	98.603896	46.374237	
0.100000	0.900000	3.290921	16.811372	98.605489	46.392952	
0.100000	0.900000	3.292624	16.838598	98.605055	46.473133	
0.100000	0.900000	3.294324	16.846370	98.608650	46.880711	
0.100000	0.900000	3.296021	16.883981	98.610219	47.120453	
0.100000	0.900000	3.297713	16.921099	98.609776	46.954510	
0.100000	0.900000	3.299403	16.928288	98.613331	47.071716	
0.100000	0.900000	3.301089	16.961777	98.612883	47.627037	
0.100000	0.900000	3.302771	17.063804	98.608461	47.847923	
0.100000	0.900000	3.304450	17.109458	98.608027	48.104965	
0.100000	0.900000	3.306126	17.143690	98.607595	48.036438	
0.100000	0.900000	3.307798	17.207384	98.605193	48.044907	
0.100000	0.900000	3.309467	17.221110	98.606738	48.189419	
0.100000	0.900000	3.311133	17.237117	98.610239	48.351105	
0.100000	0.900000	3.312795	17.251483	98.611764	48.737896	
0.100000	0.900000	3.314454	17.279429	98.613281	49.380783	
0.100000	0.900000	3.316110	17.325190	98.610895	49.421757	
0.100000	0.900000	3.317762	17.334919	98.614350	49.345783	
0.100000	0.900000	3.319411	17.405852	98.608096	49.612267	
0.100000	0.900000	3.321057	17.422867	98.609607	49.582207	
0.100000	0.900000	3.322699	17.488726	98.605324	49.823456	
0.100000	0.900000	3.324338	17.527272	98.602986	49.409584	
0.100000	0.900000	3.325974	17.624568	98.600660	49.615868	
0.100000	0.900000	3.327607	17.684605	98.596431	48.997112	
0.100000	0.900000	3.329237	17.722528	98.596042	49.394638	
0.100000	0.900000	3.330863	17.800800	98.593750	49.706772	
0.100000	0.900000	3.332486	17.855281	98.593370	49.807922	
0.100000	0.900000	3.334106	17.939058	98.591095	49.964310	
0.100000	0.900000	3.335723	17.970315	98.588832	50.113831	
0.100000	0.900000	3.337337	18.093590	98.584692	50.014496	
0.100000	0.900000	3.338948	18.135435	98.586220	50.212135	
0.100000	0.900000	3.340555	18.168014	98.587740	50.187943	
0.100000	0.900000	3.342160	18.188461	98.589254	50.437134	
0.100000	0.900000	3.343761	18.248961	98.588891	50.453094	
0.100000	0.900000	3.345360	18.255761	98.592258	50.789162	
0.100000	0.900000	3.346955	18.300559	98.591890	50.969986	
0.100000	0.900000	3.348547	18.368244	98.591523	50.810127	
0.100000	0.900000	3.350136	18.392687	98.593009	51.175430	
0.100000	0.900000	3.351723	18.434239	98.592642	51.369701	
0.100000	0.900000	3.353306	18.470388	98.592276	51.397308	
0.100000	0.900000	3.354886	18.481407	98.595588	51.499847	
0.100000	0.900000	3.356463	18.547587	98.595217	51.900738	
0.100000	0.900000	3.358038	18.634502	98.593018	51.471828	
0.100000	0.900000	3.359609	18.639704	98.596305	51.332947	
0.100000	0.900000	3.361178	18.661066	98.599578	51.538063	
0.100000	0.900000	3.362743	18.694003	98.599201	51.931938	
