Learning Rate	Momentum	newstat	Train Loss	Train Acc.	iploss	
0.100000	0.900000	3.364306	32.502501	97.757758	58.592186	
0.100000	0.900000	3.365865	32.666844	97.753906	58.379288	
0.100000	0.900000	3.367422	32.783201	97.753681	58.365067	
0.100000	0.900000	3.368976	32.819560	97.757056	58.375591	
0.100000	0.900000	3.370527	32.907837	97.753233	58.574585	
0.100000	0.900000	3.372076	33.051564	97.751218	59.093746	
0.100000	0.900000	3.373621	33.145474	97.751001	59.307922	
0.100000	0.900000	3.375164	33.244521	97.747217	59.550537	
0.100000	0.900000	3.376703	33.294301	97.747010	59.912254	
0.100000	0.900000	3.378240	33.337252	97.750355	59.853264	
0.100000	0.900000	3.379774	33.379955	97.751913	59.377968	
0.100000	0.900000	3.381306	33.447329	97.749929	59.873589	
0.100000	0.900000	3.382834	33.480551	97.751481	59.628647	
0.100000	0.900000	3.384360	33.580174	97.751267	59.883835	
0.100000	0.900000	3.385883	33.601080	97.754565	60.254219	
0.100000	0.900000	3.387404	33.658375	97.754344	60.451157	
0.100000	0.900000	3.388921	33.715620	97.752377	60.326950	
0.100000	0.900000	3.390436	33.794152	97.753906	60.288200	
0.100000	0.900000	3.391949	33.852945	97.751949	60.356483	
0.100000	0.900000	3.393458	33.872933	97.756944	60.442848	
0.100000	0.900000	3.394965	33.998034	97.758453	60.773838	
0.100000	0.900000	3.396469	34.119531	97.754770	61.193874	
0.100000	0.900000	3.397971	34.207624	97.754553	61.336189	
0.100000	0.900000	3.399470	34.332703	97.752616	61.619076	
0.100000	0.900000	3.400966	34.451238	97.750687	61.806732	
0.100000	0.900000	3.402460	34.515808	97.750480	62.165901	
0.100000	0.900000	3.403951	34.572917	97.750274	62.264679	
0.100000	0.900000	3.405439	34.605383	97.751774	62.459774	
0.100000	0.900000	3.406925	34.668885	97.751566	62.435188	
0.100000	0.900000	3.408408	34.802052	97.751359	62.548340	
0.100000	0.900000	3.409889	34.868296	97.752847	62.804787	
0.100000	0.900000	3.411367	34.962262	97.749256	62.648582	
0.100000	0.900000	3.412842	35.054940	97.747368	62.301781	
0.100000	0.900000	3.414315	35.111737	97.748855	62.413639	
0.100000	0.900000	3.415785	35.137001	97.752016	62.831497	
0.100000	0.900000	3.417253	35.246916	97.751811	62.859932	
0.100000	0.900000	3.418719	35.347585	97.753279	63.241028	
0.100000	0.900000	3.420182	35.422496	97.751402	63.683662	
0.100000	0.900000	3.421642	35.467816	97.753333	64.088013	
