%	Unnamed: 0	iteration	mu1
20357	20358	0.0355	0.084608999
20358	20359	0.0356	0.084518415
20359	20360	0.0357	0.084429345
20360	20361	0.0358	0.084339664
20361	20362	0.0359	0.084250496
20362	20363	0.036	0.084163159
20363	20364	0.0361	0.084077104
20364	20365	0.0362	0.083992445
20365	20366	0.0363	0.083907245
20366	20367	0.0364	0.083819574
20367	20368	0.0365	0.08373134
20368	20369	0.0366	0.083642795
20369	20370	0.0367	0.083556493
20370	20371	0.0368	0.08347436
20371	20372	0.0369	0.083393027
20372	20373	0.037	0.083313646
20373	20374	0.0371	0.083235257
20374	20375	0.0372	0.083158445
20375	20376	0.0373	0.083082662
20376	20377	0.0374	0.083004476
20377	20378	0.0375	0.082926582
20378	20379	0.0376	0.082849885
20379	20380	0.0377	0.082772286
20380	20381	0.0378	0.082692766
20381	20382	0.0379	0.082609704
20382	20383	0.038	0.082529131
20383	20384	0.0381	0.082450484
20384	20385	0.0382	0.082374781
20385	20386	0.0383	0.082300109
20386	20387	0.0384	0.082222357
20387	20388	0.0385	0.082145183
20388	20389	0.0386	0.082068988
20389	20390	0.0387	0.081991994
20390	20391	0.0388	0.081913679
20391	20392	0.0389	0.081835347
20392	20393	0.039	0.081756136
20393	20394	0.0391	0.081674831
20394	20395	0.0392	0.081595008
20395	20396	0.0393	0.081513513
20396	20397	0.0394	0.081432542
20397	20398	0.0395	0.081352197
20398	20399	0.0396	0.081269333
20399	20400	0.0397	0.081186179
20400	20401	0.0398	0.081105228
20401	20402	0.0399	0.081021878
20402	20403	0.04	0.080939356
20403	20404	0.0401	0.080857693
20404	20405	0.0402	0.080775048
20405	20406	0.0403	0.080692814
20406	20407	0.0404	0.080610812
20407	20408	0.0405	0.080527078
20408	20409	0.0406	0.080443638
20409	20410	0.0407	0.080358283
20410	20411	0.0408	0.080272555
20411	20412	0.0409	0.080184517
20412	20413	0.041	0.080095961
20413	20414	0.0411	0.08000841
20414	20415	0.0412	0.079920742
20415	20416	0.0413	0.079832487
20416	20417	0.0414	0.079745016
20417	20418	0.0415	0.07965649
20418	20419	0.0416	0.079567219
20419	20420	0.0417	0.079478499
20420	20421	0.0418	0.079390214
20421	20422	0.0419	0.079298461
20422	20423	0.042	0.079208886
20423	20424	0.0421	0.079117469
20424	20425	0.0422	0.079027451
20425	20426	0.0423	0.078935005
20426	20427	0.0424	0.078842226
20427	20428	0.0425	0.078750643
20428	20429	0.0426	0.078658669
20429	20430	0.0427	0.078567942
20430	20431	0.0428	0.078477903
20431	20432	0.0429	0.078387999
20432	20433	0.043	0.078296602
20433	20434	0.0431	0.078205689
20434	20435	0.0432	0.078114187
20435	20436	0.0433	0.078022522
20436	20437	0.0434	0.077929137
20437	20438	0.0435	0.077835404
20438	20439	0.0436	0.077742407
20439	20440	0.0437	0.077648766
20440	20441	0.0438	0.077555855
20441	20442	0.0439	0.077465075
20442	20443	0.044	0.077374634
20443	20444	0.0441	0.077284942
20444	20445	0.0442	0.077195252
20445	20446	0.0443	0.077105782
20446	20447	0.0444	0.077016424
20447	20448	0.0445	0.076928308
20448	20449	0.0446	0.076839322
20449	20450	0.0447	0.076750071
20450	20451	0.0448	0.076661337
20451	20452	0.0449	0.076574542
20452	20453	0.045	0.076487747
20453	20454	0.0451	0.076402287
20454	20455	0.0452	0.076317259
20455	20456	0.0453	0.076232351
20456	20457	0.0454	0.076145976
20457	20458	0.0455	0.07605973
20458	20459	0.0456	0.075974226
20459	20460	0.0457	0.075890254
20460	20461	0.0458	0.075806596
20461	20462	0.0459	0.075721377
20462	20463	0.046	0.075636095
20463	20464	0.0461	0.075548861
20464	20465	0.0462	0.075464693
20465	20466	0.0463	0.07538195
20466	20467	0.0464	0.075299311
20467	20468	0.0465	0.075216013
20468	20469	0.0466	0.075132965
20469	20470	0.0467	0.07505117
20470	20471	0.0468	0.074971313
20471	20472	0.0469	0.074891167
20472	20473	0.047	0.074810177
20473	20474	0.0471	0.074729439
20474	20475	0.0472	0.074648842
20475	20476	0.0473	0.074566704
20476	20477	0.0474	0.074484154
20477	20478	0.0475	0.074403117
20478	20479	0.0476	0.074323063
20479	20480	0.0477	0.074244056
20480	20481	0.0478	0.07416488
20481	20482	0.0479	0.07408689
20482	20483	0.048	0.074008084
20483	20484	0.0481	0.073927914
20484	20485	0.0482	0.073849861
20485	20486	0.0483	0.073769842
20486	20487	0.0484	0.073689881
20487	20488	0.0485	0.073609806
20488	20489	0.0486	0.07352946
20489	20490	0.0487	0.073448476
20490	20491	0.0488	0.073369282
20491	20492	0.0489	0.073290693
20492	20493	0.049	0.073210751
20493	20494	0.0491	0.0731316
20494	20495	0.0492	0.073051035
20495	20496	0.0493	0.072972312
20496	20497	0.0494	0.072892178
20497	20498	0.0495	0.072812916
20498	20499	0.0496	0.072733706
20499	20500	0.0497	0.072654372
20500	20501	0.0498	0.072574025
20501	20502	0.0499	0.072493411
20502	20503	0.05	0.072413323
20503	20504	0.0501	0.072331592
20504	20505	0.0502	0.07225066
20505	20506	0.0503	0.072169806
20506	20507	0.0504	0.072089226
20507	20508	0.0505	0.072008453
20508	20509	0.0506	0.071925722
20509	20510	0.0507	0.071843202
20510	20511	0.0508	0.071760372
20511	20512	0.0509	0.07167944
20512	20513	0.051	0.071597074
20513	20514	0.0511	0.071515669
20514	20515	0.0512	0.07143409
20515	20516	0.0513	0.07135309
20516	20517	0.0514	0.071272265
20517	20518	0.0515	0.07119088
20518	20519	0.0516	0.071109325
20519	20520	0.0517	0.071028585
20520	20521	0.0518	0.070947462
20521	20522	0.0519	0.070864584
20522	20523	0.052	0.070779372
20523	20524	0.0521	0.070693166
20524	20525	0.0522	0.070607241
20525	20526	0.0523	0.070522035
20526	20527	0.0524	0.070437665
20527	20528	0.0525	0.070353075
20528	20529	0.0526	0.070268795
20529	20530	0.0527	0.070183928
20530	20531	0.0528	0.070098559
20531	20532	0.0529	0.070014101
20532	20533	0.053	0.069928234
20533	20534	0.0531	0.069842957
20534	20535	0.0532	0.069757481
20535	20536	0.0533	0.069672252
20536	20537	0.0534	0.069586031
20537	20538	0.0535	0.069500673
20538	20539	0.0536	0.069417079
20539	20540	0.0537	0.069333419
20540	20541	0.0538	0.069250245
20541	20542	0.0539	0.069167069
20542	20543	0.054	0.069084462
20543	20544	0.0541	0.069003301
20544	20545	0.0542	0.06892153
20545	20546	0.0543	0.068838696
20546	20547	0.0544	0.068754561
20547	20548	0.0545	0.06867165
20548	20549	0.0546	0.068589385
20549	20550	0.0547	0.068506458
20550	20551	0.0548	0.068424045
20551	20552	0.0549	0.068341304
20552	20553	0.055	0.068257604
20553	20554	0.0551	0.068172315
20554	20555	0.0552	0.068085911
20555	20556	0.0553	0.067998752
20556	20557	0.0554	0.067913361
20557	20558	0.0555	0.067826987
20558	20559	0.0556	0.067740886
20559	20560	0.0557	0.067654771
20560	20561	0.0558	0.067568093
20561	20562	0.0559	0.067483239
20562	20563	0.056	0.067397729
20563	20564	0.0561	0.067313085
20564	20565	0.0562	0.067227785
20565	20566	0.0563	0.067142743
20566	20567	0.0564	0.067058109
20567	20568	0.0565	0.066974051
20568	20569	0.0566	0.066889558
20569	20570	0.0567	0.066805473
20570	20571	0.0568	0.066720007
20571	20572	0.0569	0.066634565
20572	20573	0.057	0.066548599
20573	20574	0.0571	0.066463174
20574	20575	0.0572	0.066376391
20575	20576	0.0573	0.066289731
20576	20577	0.0574	0.066203085
20577	20578	0.0575	0.066116011
20578	20579	0.0576	0.06602758
20579	20580	0.0577	0.065939742
20580	20581	0.0578	0.065852206
20581	20582	0.0579	0.065764659
20582	20583	0.058	0.065677685
20583	20584	0.0581	0.065590373
20584	20585	0.0582	0.065504199
20585	20586	0.0583	0.065418618
20586	20587	0.0584	0.065332432
20587	20588	0.0585	0.065246461
20588	20589	0.0586	0.065162358
20589	20590	0.0587	0.065077447
20590	20591	0.0588	0.06499275
20591	20592	0.0589	0.064908922
20592	20593	0.059	0.064823795
20593	20594	0.0591	0.064738318
20594	20595	0.0592	0.064653492
20595	20596	0.0593	0.06456821
20596	20597	0.0594	0.064483538
20597	20598	0.0595	0.064398346
20598	20599	0.0596	0.064311838
20599	20600	0.0597	0.064224347
20600	20601	0.0598	0.064135794
20601	20602	0.0599	0.064046293
20602	20603	0.06	0.063956199
20603	20604	0.0601	0.063866736
20604	20605	0.0602	0.06377814
20605	20606	0.0603	0.063689011
20606	20607	0.0604	0.063601793
20607	20608	0.0605	0.063514064
20608	20609	0.0606	0.063426159
20609	20610	0.0607	0.063337274
20610	20611	0.0608	0.063249141
20611	20612	0.0609	0.063160971
20612	20613	0.061	0.063071831
20613	20614	0.0611	0.062982688
20614	20615	0.0612	0.062893236
20615	20616	0.0613	0.062802234
20616	20617	0.0614	0.062712425
20617	20618	0.0615	0.062621613
20618	20619	0.0616	0.062530445
20619	20620	0.0617	0.062439016
20620	20621	0.0618	0.062347516
20621	20622	0.0619	0.06225544
20622	20623	0.062	0.062163641
20623	20624	0.0621	0.062072285
20624	20625	0.0622	0.061981663
20625	20626	0.0623	0.061890818
20626	20627	0.0624	0.061800888
20627	20628	0.0625	0.061710468
20628	20629	0.0626	0.061620769
20629	20630	0.0627	0.061531402
20630	20631	0.0628	0.061441433
20631	20632	0.0629	0.061351835
20632	20633	0.063	0.061261752
20633	20634	0.0631	0.061172636
20634	20635	0.0632	0.061083501
20635	20636	0.0633	0.060994496
20636	20637	0.0634	0.060906173
20637	20638	0.0635	0.060816849
20638	20639	0.0636	0.060727861
20639	20640	0.0637	0.060639889
20640	20641	0.0638	0.060552376
20641	20642	0.0639	0.060464945
20642	20643	0.064	0.060378133
20643	20644	0.0641	0.060290259
20644	20645	0.0642	0.060203062
20645	20646	0.0643	0.060114793
20646	20647	0.0644	0.060028347
20647	20648	0.0645	0.0599423
20648	20649	0.0646	0.059856298
20649	20650	0.0647	0.059769916
20650	20651	0.0648	0.059683236
20651	20652	0.0649	0.05959759
20652	20653	0.065	0.059512701
20653	20654	0.0651	0.059428594
20654	20655	0.0652	0.059344346
20655	20656	0.0653	0.059260519
20656	20657	0.0654	0.05917714
20657	20658	0.0655	0.059092779
20658	20659	0.0656	0.059008183
20659	20660	0.0657	0.0589227
20660	20661	0.0658	0.058837507
20661	20662	0.0659	0.058751173
20662	20663	0.066	0.058664596
20663	20664	0.0661	0.058576219
20664	20665	0.0662	0.058487665
20665	20666	0.0663	0.058400158
20666	20667	0.0664	0.058312546
20667	20668	0.0665	0.058225244
20668	20669	0.0666	0.058137996
20669	20670	0.0667	0.058051853
20670	20671	0.0668	0.057966448
20671	20672	0.0669	0.057880806
20672	20673	0.067	0.057795323
20673	20674	0.0671	0.05771086
20674	20675	0.0672	0.057626101
20675	20676	0.0673	0.057540935
20676	20677	0.0674	0.057455627
20677	20678	0.0675	0.057371351
20678	20679	0.0676	0.057286758
20679	20680	0.0677	0.057203516
20680	20681	0.0678	0.057118941
20681	20682	0.0679	0.057033922
20682	20683	0.068	0.056947278
20683	20684	0.0681	0.056859747
20684	20685	0.0682	0.056772956
20685	20686	0.0683	0.056685983
20686	20687	0.0684	0.056599612
20687	20688	0.0685	0.056513378
20688	20689	0.0686	0.056427218
20689	20690	0.0687	0.056341066
20690	20691	0.0688	0.056255225
20691	20692	0.0689	0.056169778
20692	20693	0.069	0.056085148
20693	20694	0.0691	0.056000026
20694	20695	0.0692	0.055914033
20695	20696	0.0693	0.055828775
20696	20697	0.0694	0.055743944
20697	20698	0.0695	0.05566009
20698	20699	0.0696	0.055576429
20699	20700	0.0697	0.0554939
20700	20701	0.0698	0.055411726
20701	20702	0.0699	0.055330164
20702	20703	0.07	0.05524827
20703	20704	0.0701	0.055166994
20704	20705	0.0702	0.05508669
20705	20706	0.0703	0.055006534
20706	20707	0.0704	0.054926753
20707	20708	0.0705	0.054845424
20708	20709	0.0706	0.054765274
20709	20710	0.0707	0.054684928
20710	20711	0.0708	0.054603461
20711	20712	0.0709	0.054521885
20712	20713	0.071	0.054441076
20713	20714	0.0711	0.054360511
20714	20715	0.0712	0.054280386
20715	20716	0.0713	0.054201154
20716	20717	0.0714	0.054121884
20717	20718	0.0715	0.054042107
20718	20719	0.0716	0.053962945
20719	20720	0.0717	0.053884591
20720	20721	0.0718	0.05380679
20721	20722	0.0719	0.053729139
20722	20723	0.072	0.053650939
20723	20724	0.0721	0.053573233
20724	20725	0.0722	0.053495871
20725	20726	0.0723	0.053418944
20726	20727	0.0724	0.05334199
20727	20728	0.0725	0.053265954
20728	20729	0.0726	0.053190514
20729	20730	0.0727	0.053114573
20730	20731	0.0728	0.05303924
20731	20732	0.0729	0.052965229
20732	20733	0.073	0.052891611
20733	20734	0.0731	0.052818394
20734	20735	0.0732	0.052745606
20735	20736	0.0733	0.052672647
20736	20737	0.0734	0.052601253
20737	20738	0.0735	0.052530294
20738	20739	0.0736	0.052459878
20739	20740	0.0737	0.05238995
20740	20741	0.0738	0.052319289
20741	20742	0.0739	0.052248353
20742	20743	0.074	0.052177691
20743	20744	0.0741	0.052106682
20744	20745	0.0742	0.052034488
20745	20746	0.0743	0.051962341
20746	20747	0.0744	0.051890591
20747	20748	0.0745	0.051819527
20748	20749	0.0746	0.05174812
20749	20750	0.0747	0.051676504
20750	20751	0.0748	0.051605298
20751	20752	0.0749	0.051534742
20752	20753	0.075	0.051464107
20753	20754	0.0751	0.051392946
20754	20755	0.0752	0.051321304
20755	20756	0.0753	0.051248925
20756	20757	0.0754	0.051176072
20757	20758	0.0755	0.051103424
20758	20759	0.0756	0.051031316
20759	20760	0.0757	0.050959185
20760	20761	0.0758	0.050887096
20761	20762	0.0759	0.05081591
20762	20763	0.076	0.050744752
20763	20764	0.0761	0.050672529
20764	20765	0.0762	0.050599382
20765	20766	0.0763	0.050526156
20766	20767	0.0764	0.050453101
20767	20768	0.0765	0.050380446
20768	20769	0.0766	0.050307703
20769	20770	0.0767	0.050235714
20770	20771	0.0768	0.050164493
20771	20772	0.0769	0.050093589
20772	20773	0.077	0.050022842
20773	20774	0.0771	0.04995294
20774	20775	0.0772	0.0498825
20775	20776	0.0773	0.049812512
20776	20777	0.0774	0.049741757
20777	20778	0.0775	0.049670837
20778	20779	0.0776	0.049599987
20779	20780	0.0777	0.049529923
20780	20781	0.0778	0.049460211
20781	20782	0.0779	0.04939127
20782	20783	0.078	0.049321977
20783	20784	0.0781	0.04925393
20784	20785	0.0782	0.049185823
20785	20786	0.0783	0.049118257
20786	20787	0.0784	0.049049591
20787	20788	0.0785	0.048980348
20788	20789	0.0786	0.04891162
20789	20790	0.0787	0.048842782
20790	20791	0.0788	0.048773219
20791	20792	0.0789	0.048704537
20792	20793	0.079	0.048636559
20793	20794	0.0791	0.048568718
20794	20795	0.0792	0.048501795
20795	20796	0.0793	0.048433811
20796	20797	0.0794	0.048365183
20797	20798	0.0795	0.048295877
20798	20799	0.0796	0.048225981
20799	20800	0.0797	0.048156598
20800	20801	0.0798	0.048087295
20801	20802	0.0799	0.048018113
20802	20803	0.08	0.047948861
20803	20804	0.0801	0.047879896
20804	20805	0.0802	0.047811262
20805	20806	0.0803	0.047742984
20806	20807	0.0804	0.047674827
20807	20808	0.0805	0.04760726
20808	20809	0.0806	0.047539976
20809	20810	0.0807	0.04747294
20810	20811	0.0808	0.04740495
20811	20812	0.0809	0.047335924
20812	20813	0.081	0.047267075
20813	20814	0.0811	0.047199075
20814	20815	0.0812	0.047131411
20815	20816	0.0813	0.047064461
20816	20817	0.0814	0.046996988
20817	20818	0.0815	0.046930151
20818	20819	0.0816	0.046863963
20819	20820	0.0817	0.046797418
20820	20821	0.0818	0.046731588
20821	20822	0.0819	0.046664644
20822	20823	0.082	0.04659837
20823	20824	0.0821	0.04653246
20824	20825	0.0822	0.04646705
20825	20826	0.0823	0.046401554
20826	20827	0.0824	0.046335269
20827	20828	0.0825	0.046267071
