,Unnamed: 0,iteration,mu1,algo
21101,21102,0.1099,0.0302425412967376,isaemvr
21102,21103,0.11,0.0301929652970371,isaemvr
21103,21104,0.1101,0.0301435323224889,isaemvr
21104,21105,0.1102,0.0300943794178268,isaemvr
21105,21106,0.1103,0.0300453201098281,isaemvr
21106,21107,0.1104,0.0299967425015454,isaemvr
21107,21108,0.1105,0.0299479091981558,isaemvr
21108,21109,0.1106,0.0298992609726375,isaemvr
21109,21110,0.1107,0.0298507552281808,isaemvr
21110,21111,0.1108,0.0298026048940433,isaemvr
21111,21112,0.1109,0.0297538412017239,isaemvr
21112,21113,0.111,0.0297047722484651,isaemvr
21113,21114,0.1111,0.029655592393902,isaemvr
21114,21115,0.1112,0.0296065933702007,isaemvr
21115,21116,0.1113,0.0295569361570406,isaemvr
21116,21117,0.1114,0.0295073312264351,isaemvr
21117,21118,0.1115,0.0294576890155068,isaemvr
21118,21119,0.1116,0.0294082076259988,isaemvr
21119,21120,0.1117,0.0293590204343627,isaemvr
21120,21121,0.1118,0.0293096067939669,isaemvr
21121,21122,0.1119,0.0292600321976691,isaemvr
21122,21123,0.11199999999999999,0.0292112574884567,isaemvr
21123,21124,0.1121,0.0291619529803487,isaemvr
21124,21125,0.1122,0.029113038722450003,isaemvr
21125,21126,0.1123,0.0290642234893367,isaemvr
21126,21127,0.1124,0.0290153865095403,isaemvr
21127,21128,0.1125,0.028966415127818997,isaemvr
21128,21129,0.1126,0.0289176292606868,isaemvr
21129,21130,0.1127,0.028869204458947,isaemvr
21130,21131,0.1128,0.0288205574948797,isaemvr
21131,21132,0.1129,0.0287720843229591,isaemvr
21132,21133,0.113,0.028723581145148,isaemvr
21133,21134,0.1131,0.0286756582728517,isaemvr
21134,21135,0.1132,0.0286280179002966,isaemvr
21135,21136,0.1133,0.0285803672391214,isaemvr
21136,21137,0.1134,0.0285331923657198,isaemvr
21137,21138,0.1135,0.0284856981359327,isaemvr
21138,21139,0.1136,0.0284386447616648,isaemvr
21139,21140,0.1137,0.0283917300365019,isaemvr
21140,21141,0.1138,0.0283449093008988,isaemvr
21141,21142,0.1139,0.0282979840800576,isaemvr
21142,21143,0.114,0.0282515388849207,isaemvr
21143,21144,0.1141,0.0282050969390422,isaemvr
21144,21145,0.1142,0.028159061527847,isaemvr
21145,21146,0.1143,0.0281128627722502,isaemvr
21146,21147,0.1144,0.0280668709893422,isaemvr
21147,21148,0.1145,0.0280206115727453,isaemvr
21148,21149,0.1146,0.0279738255111741,isaemvr
21149,21150,0.1147,0.0279273825340901,isaemvr
21150,21151,0.1148,0.0278810256680232,isaemvr
21151,21152,0.1149,0.0278347058279735,isaemvr
21152,21153,0.115,0.0277883502849765,isaemvr
21153,21154,0.1151,0.0277422479885236,isaemvr
21154,21155,0.1152,0.0276957188956961,isaemvr
21155,21156,0.1153,0.0276492675135051,isaemvr
21156,21157,0.1154,0.0276029076880046,isaemvr
21157,21158,0.1155,0.0275561223448381,isaemvr
21158,21159,0.1156,0.0275097762572651,isaemvr
21159,21160,0.1157,0.0274639536046571,isaemvr
21160,21161,0.1158,0.0274186960859549,isaemvr
21161,21162,0.1159,0.0273730214426134,isaemvr
21162,21163,0.11599999999999999,0.0273275667243932,isaemvr
21163,21164,0.1161,0.0272819768328652,isaemvr
21164,21165,0.1162,0.0272377059502118,isaemvr
21165,21166,0.1163,0.027193256893797,isaemvr
21166,21167,0.1164,0.0271485753328439,isaemvr
21167,21168,0.1165,0.0271038067018462,isaemvr
21168,21169,0.1166,0.0270587037490727,isaemvr
21169,21170,0.1167,0.0270142778916106,isaemvr
21170,21171,0.1168,0.0269699793973009,isaemvr
21171,21172,0.1169,0.0269258108953938,isaemvr
21172,21173,0.11699999999999999,0.0268816112486596,isaemvr
21173,21174,0.1171,0.0268371507008854,isaemvr
21174,21175,0.1172,0.0267931755030193,isaemvr
21175,21176,0.1173,0.0267494492450008,isaemvr
21176,21177,0.1174,0.026705441674865,isaemvr
21177,21178,0.1175,0.0266616588822029,isaemvr
21178,21179,0.1176,0.0266182389709166,isaemvr
21179,21180,0.1177,0.0265744179140702,isaemvr
21180,21181,0.1178,0.0265306605537818,isaemvr
21181,21182,0.1179,0.0264869946334563,isaemvr
21182,21183,0.11800000000000001,0.026443427035288996,isaemvr
21183,21184,0.1181,0.0263996722415476,isaemvr
21184,21185,0.1182,0.0263563955414271,isaemvr
21185,21186,0.1183,0.0263128578604698,isaemvr
21186,21187,0.1184,0.026269180489518,isaemvr
21187,21188,0.1185,0.0262252450975774,isaemvr
21188,21189,0.1186,0.0261808183965064,isaemvr
21189,21190,0.1187,0.0261365690592873,isaemvr
21190,21191,0.1188,0.0260928115246118,isaemvr
21191,21192,0.1189,0.0260485452799775,isaemvr
21192,21193,0.11900000000000001,0.0260044675147156,isaemvr
21193,21194,0.1191,0.0259603245692139,isaemvr
21194,21195,0.1192,0.0259165254374293,isaemvr
21195,21196,0.1193,0.0258729113990154,isaemvr
21196,21197,0.1194,0.0258294698174394,isaemvr
21197,21198,0.1195,0.0257859271902403,isaemvr
21198,21199,0.1196,0.0257424015978497,isaemvr
21199,21200,0.1197,0.0256983293136731,isaemvr
21200,21201,0.1198,0.0256542093654816,isaemvr
21201,21202,0.1199,0.025610111134016,isaemvr
21202,21203,0.12,0.025565947611044998,isaemvr
21203,21204,0.1201,0.0255215446909718,isaemvr
21204,21205,0.1202,0.0254767411935761,isaemvr
21205,21206,0.1203,0.0254314781637019,isaemvr
21206,21207,0.1204,0.0253863095206241,isaemvr
21207,21208,0.1205,0.0253410271831948,isaemvr
21208,21209,0.1206,0.0252957675076683,isaemvr
21209,21210,0.1207,0.0252499411075749,isaemvr
21210,21211,0.1208,0.0252039052592635,isaemvr
21211,21212,0.1209,0.0251584004816757,isaemvr
21212,21213,0.121,0.0251134599904434,isaemvr
21213,21214,0.1211,0.0250685363617231,isaemvr
21214,21215,0.1212,0.0250227626689659,isaemvr
21215,21216,0.1213,0.0249759685176488,isaemvr
21216,21217,0.1214,0.0249287356196221,isaemvr
21217,21218,0.1215,0.0248813555775757,isaemvr
21218,21219,0.1216,0.0248335926416062,isaemvr
21219,21220,0.1217,0.0247857234778918,isaemvr
21220,21221,0.1218,0.0247383757775482,isaemvr
21221,21222,0.1219,0.0246914641514724,isaemvr
21222,21223,0.122,0.0246439535912396,isaemvr
21223,21224,0.1221,0.0245966592254131,isaemvr
21224,21225,0.1222,0.0245497214405964,isaemvr
21225,21226,0.1223,0.0245026069822472,isaemvr
21226,21227,0.1224,0.0244554946893319,isaemvr
21227,21228,0.1225,0.0244088155682328,isaemvr
21228,21229,0.1226,0.0243621643479618,isaemvr
21229,21230,0.1227,0.0243152325637386,isaemvr
21230,21231,0.1228,0.0242685814569254,isaemvr
21231,21232,0.1229,0.0242213836574764,isaemvr
21232,21233,0.12300000000000001,0.0241739504179724,isaemvr
21233,21234,0.1231,0.0241268309320954,isaemvr
21234,21235,0.1232,0.0240800045449783,isaemvr
21235,21236,0.1233,0.0240331132853977,isaemvr
21236,21237,0.1234,0.023986348250685005,isaemvr
21237,21238,0.1235,0.0239392629469552,isaemvr
21238,21239,0.1236,0.0238918284812693,isaemvr
21239,21240,0.1237,0.0238445068865786,isaemvr
21240,21241,0.1238,0.0237976596642711,isaemvr
21241,21242,0.1239,0.0237510052183505,isaemvr
21242,21243,0.124,0.0237047445424149,isaemvr
21243,21244,0.1241,0.0236586055825194,isaemvr
21244,21245,0.1242,0.0236128860730315,isaemvr
21245,21246,0.1243,0.0235667804373067,isaemvr
21246,21247,0.1244,0.0235204587785451,isaemvr
21247,21248,0.1245,0.0234739809166785,isaemvr
21248,21249,0.1246,0.023428030670942002,isaemvr
21249,21250,0.1247,0.0233815881090102,isaemvr
21250,21251,0.1248,0.0233349626120549,isaemvr
21251,21252,0.1249,0.0232886075510885,isaemvr
21252,21253,0.125,0.0232415004174368,isaemvr
21253,21254,0.1251,0.02319477631843,isaemvr
21254,21255,0.1252,0.0231483286356906,isaemvr
21255,21256,0.1253,0.0231023838460233,isaemvr
21256,21257,0.1254,0.0230565022008861,isaemvr
21257,21258,0.1255,0.023010616326582994,isaemvr
21258,21259,0.1256,0.022964137768508,isaemvr
21259,21260,0.1257,0.022918073577193,isaemvr
21260,21261,0.1258,0.0228723104951949,isaemvr
21261,21262,0.1259,0.0228267444236489,isaemvr
21262,21263,0.126,0.0227812380262637,isaemvr
21263,21264,0.1261,0.0227360070300988,isaemvr
21264,21265,0.1262,0.0226905983315557,isaemvr
21265,21266,0.1263,0.0226455163914118,isaemvr
21266,21267,0.1264,0.0226001354641597,isaemvr
21267,21268,0.1265,0.0225553538279711,isaemvr
21268,21269,0.1266,0.0225105312832985,isaemvr
21269,21270,0.1267,0.0224660100784573,isaemvr
21270,21271,0.1268,0.0224217456991909,isaemvr
21271,21272,0.1269,0.0223776777781709,isaemvr
21272,21273,0.127,0.0223339733595236,isaemvr
21273,21274,0.1271,0.0222899215548376,isaemvr
21274,21275,0.1272,0.0222452394005442,isaemvr
21275,21276,0.1273,0.022200284309416,isaemvr
21276,21277,0.1274,0.022155516565438998,isaemvr
21277,21278,0.1275,0.0221113343049011,isaemvr
21278,21279,0.1276,0.0220669856423374,isaemvr
21279,21280,0.1277,0.0220230714371563,isaemvr
21280,21281,0.1278,0.0219794797828468,isaemvr
21281,21282,0.1279,0.0219357775035419,isaemvr
21282,21283,0.128,0.0218915706064258,isaemvr
21283,21284,0.1281,0.0218470285476428,isaemvr
21284,21285,0.1282,0.0218025797530307,isaemvr
21285,21286,0.1283,0.0217579933686493,isaemvr
21286,21287,0.1284,0.021713166149466,isaemvr
21287,21288,0.1285,0.0216687336313196,isaemvr
21288,21289,0.1286,0.0216246149852641,isaemvr
21289,21290,0.1287,0.0215806683600136,isaemvr
21290,21291,0.1288,0.0215366859435552,isaemvr
21291,21292,0.1289,0.0214931848300437,isaemvr
21292,21293,0.129,0.0214492357774126,isaemvr
21293,21294,0.1291,0.021405468196951,isaemvr
21294,21295,0.1292,0.0213614062792598,isaemvr
21295,21296,0.1293,0.0213171390402655,isaemvr
21296,21297,0.1294,0.021272900369025002,isaemvr
21297,21298,0.1295,0.0212290885224133,isaemvr
21298,21299,0.1296,0.0211855037781398,isaemvr
21299,21300,0.1297,0.0211419691846976,isaemvr
21300,21301,0.1298,0.0210987465698994,isaemvr
21301,21302,0.1299,0.0210550346063502,isaemvr
21302,21303,0.13,0.0210116991749383,isaemvr
21303,21304,0.1301,0.0209682496688637,isaemvr
21304,21305,0.1302,0.0209250748822461,isaemvr
21305,21306,0.1303,0.0208819699981762,isaemvr
21306,21307,0.1304,0.0208392774146617,isaemvr
21307,21308,0.1305,0.0207965718777235,isaemvr
21308,21309,0.1306,0.0207538933470588,isaemvr
21309,21310,0.1307,0.0207112093837157,isaemvr
21310,21311,0.1308,0.0206684899574865,isaemvr
21311,21312,0.1309,0.0206253488682164,isaemvr
21312,21313,0.131,0.0205822582110581,isaemvr
21313,21314,0.1311,0.0205394384364177,isaemvr
21314,21315,0.1312,0.0204967609851288,isaemvr
21315,21316,0.1313,0.020454029953996002,isaemvr
21316,21317,0.1314,0.0204112130052823,isaemvr
21317,21318,0.1315,0.0203684427436099,isaemvr
21318,21319,0.1316,0.0203257873966213,isaemvr
21319,21320,0.1317,0.0202830334325498,isaemvr
21320,21321,0.1318,0.0202406486370603,isaemvr
21321,21322,0.1319,0.0201981710224098,isaemvr
21322,21323,0.132,0.0201559617131729,isaemvr
21323,21324,0.1321,0.0201138944766275,isaemvr
21324,21325,0.1322,0.0200719064889037,isaemvr
21325,21326,0.1323,0.0200304562822639,isaemvr
21326,21327,0.1324,0.0199887707575873,isaemvr
21327,21328,0.1325,0.0199473387547255,isaemvr
21328,21329,0.1326,0.0199064140150301,isaemvr
21329,21330,0.1327,0.0198655877015265,isaemvr
21330,21331,0.1328,0.0198246718073844,isaemvr
21331,21332,0.1329,0.0197838291169419,isaemvr
21332,21333,0.133,0.0197433432425756,isaemvr
21333,21334,0.1331,0.0197028754814811,isaemvr
21334,21335,0.1332,0.0196628180339948,isaemvr
21335,21336,0.1333,0.0196233162403651,isaemvr
21336,21337,0.1334,0.0195842652453353,isaemvr
21337,21338,0.1335,0.0195444170102494,isaemvr
21338,21339,0.1336,0.019504682489004,isaemvr
21339,21340,0.1337,0.019464786988691002,isaemvr
21340,21341,0.1338,0.0194248459355373,isaemvr
21341,21342,0.1339,0.0193846430959046,isaemvr
21342,21343,0.134,0.0193441536804179,isaemvr
21343,21344,0.1341,0.0193037711714957,isaemvr
21344,21345,0.1342,0.0192635343348991,isaemvr
21345,21346,0.1343,0.0192236968761582,isaemvr
21346,21347,0.1344,0.0191837755345773,isaemvr
21347,21348,0.1345,0.019144160315766,isaemvr
21348,21349,0.1346,0.0191046154316458,isaemvr
21349,21350,0.1347,0.0190651035956091,isaemvr
21350,21351,0.1348,0.0190254000663823,isaemvr
21351,21352,0.1349,0.0189858904578951,isaemvr
21352,21353,0.135,0.0189464752289707,isaemvr
21353,21354,0.1351,0.0189071281150824,isaemvr
21354,21355,0.1352,0.0188679628738299,isaemvr
21355,21356,0.1353,0.018829037101618998,isaemvr
21356,21357,0.1354,0.0187904243894492,isaemvr
21357,21358,0.1355,0.0187521023612399,isaemvr
21358,21359,0.1356,0.0187139353286438,isaemvr
21359,21360,0.1357,0.0186758933270425,isaemvr
21360,21361,0.1358,0.0186379923506936,isaemvr
21361,21362,0.1359,0.0186000179656073,isaemvr
21362,21363,0.136,0.0185621163788594,isaemvr
21363,21364,0.1361,0.0185242695567817,isaemvr
21364,21365,0.1362,0.0184859533896333,isaemvr
21365,21366,0.1363,0.0184479738299191,isaemvr
21366,21367,0.1364,0.0184102732870086,isaemvr
21367,21368,0.1365,0.0183723197791616,isaemvr
21368,21369,0.1366,0.0183343979241398,isaemvr
21369,21370,0.1367,0.0182966576738517,isaemvr
21370,21371,0.1368,0.0182590274922268,isaemvr
21371,21372,0.1369,0.0182214870566812,isaemvr
21372,21373,0.13699999999999998,0.0181842062417292,isaemvr
21373,21374,0.1371,0.018146826564323,isaemvr
21374,21375,0.1372,0.018109603491528,isaemvr
21375,21376,0.1373,0.0180723438665549,isaemvr
21376,21377,0.1374,0.0180354108899648,isaemvr
21377,21378,0.1375,0.017998532189893002,isaemvr
21378,21379,0.1376,0.0179619288587718,isaemvr
21379,21380,0.1377,0.0179253878560996,isaemvr
21380,21381,0.1378,0.0178886459917811,isaemvr
21381,21382,0.1379,0.0178516480146559,isaemvr
21382,21383,0.138,0.0178143631653937,isaemvr
21383,21384,0.1381,0.0177770951971781,isaemvr
21384,21385,0.1382,0.0177397522148411,isaemvr
21385,21386,0.1383,0.0177023727872741,isaemvr
21386,21387,0.1384,0.0176652269657612,isaemvr
21387,21388,0.1385,0.0176282345484846,isaemvr
21388,21389,0.1386,0.0175915108477433,isaemvr
21389,21390,0.1387,0.0175549788211617,isaemvr
21390,21391,0.1388,0.0175185391163501,isaemvr
21391,21392,0.1389,0.0174817423327871,isaemvr
21392,21393,0.139,0.0174450467526501,isaemvr
21393,21394,0.1391,0.017408244324647,isaemvr
21394,21395,0.1392,0.0173715782616314,isaemvr
21395,21396,0.1393,0.0173349490861603,isaemvr
21396,21397,0.1394,0.0172982887350745,isaemvr
21397,21398,0.1395,0.0172616423827325,isaemvr
21398,21399,0.1396,0.0172252895999126,isaemvr
21399,21400,0.1397,0.0171891180616934,isaemvr
21400,21401,0.1398,0.0171529244014086,isaemvr
21401,21402,0.1399,0.0171168222581997,isaemvr
21402,21403,0.14,0.0170807677286172,isaemvr
21403,21404,0.1401,0.0170447827870351,isaemvr
21404,21405,0.1402,0.0170089946432385,isaemvr
21405,21406,0.1403,0.0169733051943924,isaemvr
21406,21407,0.1404,0.0169374359723869,isaemvr
21407,21408,0.1405,0.0169011960901448,isaemvr
21408,21409,0.1406,0.0168651538059516,isaemvr
21409,21410,0.1407,0.0168290473478554,isaemvr
21410,21411,0.1408,0.0167930945899405,isaemvr
21411,21412,0.1409,0.0167572327434083,isaemvr
21412,21413,0.141,0.0167208580996624,isaemvr
21413,21414,0.1411,0.016684423833424,isaemvr
21414,21415,0.1412,0.0166485291896101,isaemvr
21415,21416,0.1413,0.0166127311404865,isaemvr
21416,21417,0.1414,0.0165772604174373,isaemvr
21417,21418,0.1415,0.0165415230900961,isaemvr
21418,21419,0.1416,0.0165058232028689,isaemvr
21419,21420,0.1417,0.0164696728535782,isaemvr
21420,21421,0.1418,0.0164332350157241,isaemvr
21421,21422,0.1419,0.0163967951215728,isaemvr
21422,21423,0.142,0.0163606151128958,isaemvr
21423,21424,0.1421,0.0163239342739201,isaemvr
21424,21425,0.1422,0.016287095879818,isaemvr
21425,21426,0.1423,0.0162504558193513,isaemvr
21426,21427,0.1424,0.0162142753263146,isaemvr
21427,21428,0.1425,0.0161782657864353,isaemvr
21428,21429,0.1426,0.0161425936583342,isaemvr
21429,21430,0.1427,0.0161062545200515,isaemvr
21430,21431,0.1428,0.0160700085596304,isaemvr
21431,21432,0.1429,0.0160334848920664,isaemvr
21432,21433,0.14300000000000002,0.0159967519562269,isaemvr
21433,21434,0.1431,0.0159601056918968,isaemvr
21434,21435,0.1432,0.0159235950733414,isaemvr
21435,21436,0.1433,0.0158870988375352,isaemvr
21436,21437,0.1434,0.0158501059546839,isaemvr
21437,21438,0.1435,0.0158132997089175,isaemvr
21438,21439,0.1436,0.0157762365912836,isaemvr
21439,21440,0.1437,0.0157394184465663,isaemvr
21440,21441,0.1438,0.0157027610225108,isaemvr
21441,21442,0.1439,0.0156664461147625,isaemvr
21442,21443,0.14400000000000002,0.0156302918497617,isaemvr
21443,21444,0.1441,0.0155940140828832,isaemvr
21444,21445,0.1442,0.015557835415044999,isaemvr
21445,21446,0.1443,0.015521791055068,isaemvr
21446,21447,0.1444,0.0154858233055072,isaemvr
21447,21448,0.1445,0.0154497961124477,isaemvr
21448,21449,0.1446,0.0154133261801035,isaemvr
21449,21450,0.1447,0.0153772236994175,isaemvr
21450,21451,0.1448,0.0153411934588459,isaemvr
21451,21452,0.1449,0.0153049874825634,isaemvr
21452,21453,0.145,0.0152689893015066,isaemvr
21453,21454,0.1451,0.0152329810957208,isaemvr
21454,21455,0.1452,0.0151972061736284,isaemvr
21455,21456,0.1453,0.0151613801435826,isaemvr
21456,21457,0.1454,0.0151257536808137,isaemvr
21457,21458,0.1455,0.0150901129257165,isaemvr
21458,21459,0.1456,0.0150546579753241,isaemvr
21459,21460,0.1457,0.0150194818851874,isaemvr
21460,21461,0.1458,0.0149842385179924,isaemvr
21461,21462,0.1459,0.0149493010016622,isaemvr
21462,21463,0.146,0.0149144999650285,isaemvr
21463,21464,0.1461,0.0148793708265527,isaemvr
21464,21465,0.1462,0.0148440373581225,isaemvr
21465,21466,0.1463,0.0148087433025864,isaemvr
21466,21467,0.1464,0.014773308791706002,isaemvr
21467,21468,0.1465,0.0147375369944743,isaemvr
21468,21469,0.1466,0.014701904893571998,isaemvr
21469,21470,0.1467,0.01466655978781,isaemvr
21470,21471,0.1468,0.0146313509119693,isaemvr
21471,21472,0.1469,0.0145956384571619,isaemvr
21472,21473,0.147,0.0145601388618651,isaemvr
21473,21474,0.1471,0.0145248677581311,isaemvr
21474,21475,0.1472,0.0144899992721576,isaemvr
21475,21476,0.1473,0.014454827118803002,isaemvr
21476,21477,0.1474,0.014419783213540002,isaemvr
21477,21478,0.1475,0.0143848730166325,isaemvr
21478,21479,0.1476,0.0143500797154047,isaemvr
21479,21480,0.1477,0.014315236468311001,isaemvr
21480,21481,0.1478,0.0142806820208371,isaemvr
21481,21482,0.1479,0.0142460116864314,isaemvr
21482,21483,0.14800000000000002,0.014211719055743002,isaemvr
21483,21484,0.1481,0.0141775102420662,isaemvr
21484,21485,0.1482,0.0141429101955012,isaemvr
21485,21486,0.1483,0.0141080101863625,isaemvr
21486,21487,0.1484,0.0140732452758368,isaemvr
21487,21488,0.1485,0.0140382419543239,isaemvr
21488,21489,0.1486,0.0140028981500369,isaemvr
21489,21490,0.1487,0.0139676283754685,isaemvr
21490,21491,0.1488,0.013932341407673,isaemvr
21491,21492,0.1489,0.0138973462147333,isaemvr
21492,21493,0.149,0.0138625510789949,isaemvr
21493,21494,0.1491,0.0138278381170906,isaemvr
21494,21495,0.1492,0.0137929623615719,isaemvr
21495,21496,0.1493,0.0137580051575359,isaemvr
21496,21497,0.1494,0.0137229783537062,isaemvr
21497,21498,0.1495,0.0136880437156792,isaemvr
21498,21499,0.1496,0.0136531080495008,isaemvr
21499,21500,0.1497,0.013618248808302,isaemvr
21500,21501,0.1498,0.0135829463507981,isaemvr
21501,21502,0.1499,0.0135476113968371,isaemvr
21502,21503,0.15,0.0135120995957398,isaemvr
21503,21504,0.1501,0.0134769940403381,isaemvr
21504,21505,0.1502,0.013441952315703002,isaemvr
21505,21506,0.1503,0.0134074185308989,isaemvr
21506,21507,0.1504,0.0133732475196467,isaemvr
21507,21508,0.1505,0.0133390895511486,isaemvr
21508,21509,0.1506,0.0133049110716615,isaemvr
21509,21510,0.1507,0.0132709764951759,isaemvr
21510,21511,0.1508,0.0132369456035769,isaemvr
21511,21512,0.1509,0.0132025865810058,isaemvr
21512,21513,0.151,0.0131680821158319,isaemvr
21513,21514,0.1511,0.0131336601562567,isaemvr
21514,21515,0.1512,0.0130991422480841,isaemvr
21515,21516,0.1513,0.0130646012802274,isaemvr
21516,21517,0.1514,0.0130301003332966,isaemvr
21517,21518,0.1515,0.0129957139450897,isaemvr
21518,21519,0.1516,0.0129615390776173,isaemvr
21519,21520,0.1517,0.0129275188151252,isaemvr
21520,21521,0.1518,0.0128934109344763,isaemvr
21521,21522,0.1519,0.0128591580738635,isaemvr
21522,21523,0.152,0.0128252146479149,isaemvr
21523,21524,0.1521,0.0127910787825021,isaemvr
21524,21525,0.1522,0.0127572462594538,isaemvr
21525,21526,0.1523,0.0127239980332764,isaemvr
21526,21527,0.1524,0.0126908471163496,isaemvr
21527,21528,0.1525,0.0126575793975475,isaemvr
21528,21529,0.1526,0.0126243633720212,isaemvr
21529,21530,0.1527,0.0125912070526636,isaemvr
21530,21531,0.1528,0.0125577677074527,isaemvr
21531,21532,0.1529,0.0125239941749307,isaemvr
21532,21533,0.153,0.0124900785421695,isaemvr
21533,21534,0.1531,0.0124559906709548,isaemvr
21534,21535,0.1532,0.0124221817049178,isaemvr
21535,21536,0.1533,0.0123883803180385,isaemvr
21536,21537,0.1534,0.0123545978307182,isaemvr
21537,21538,0.1535,0.0123211205202882,isaemvr
21538,21539,0.1536,0.0122877502111096,isaemvr
21539,21540,0.1537,0.0122544769976161,isaemvr
21540,21541,0.1538,0.0122213316559134,isaemvr
21541,21542,0.1539,0.0121881838798705,isaemvr
21542,21543,0.154,0.0121551609668713,isaemvr
21543,21544,0.1541,0.0121223974134536,isaemvr
21544,21545,0.1542,0.0120896881198117,isaemvr
21545,21546,0.1543,0.0120569044632891,isaemvr
21546,21547,0.1544,0.0120242145024621,isaemvr
21547,21548,0.1545,0.0119916882931134,isaemvr
21548,21549,0.1546,0.0119594883195453,isaemvr
21549,21550,0.1547,0.0119271399049349,isaemvr
21550,21551,0.1548,0.0118949729108809,isaemvr
21551,21552,0.1549,0.0118625840088584,isaemvr
21552,21553,0.155,0.0118301189952114,isaemvr
21553,21554,0.1551,0.0117977798560677,isaemvr
21554,21555,0.1552,0.011765879872192,isaemvr
21555,21556,0.1553,0.011734206436416001,isaemvr
21556,21557,0.1554,0.0117025701973606,isaemvr
21557,21558,0.1555,0.0116712637106235,isaemvr
21558,21559,0.1556,0.0116403216315122,isaemvr
21559,21560,0.1557,0.0116092003057606,isaemvr
21560,21561,0.1558,0.0115783404906707,isaemvr
21561,21562,0.1559,0.0115474283539595,isaemvr
21562,21563,0.156,0.0115165159817849,isaemvr
21563,21564,0.1561,0.0114853760565323,isaemvr
21564,21565,0.1562,0.0114540954575549,isaemvr
21565,21566,0.1563,0.0114231140662619,isaemvr
21566,21567,0.1564,0.0113924096200203,isaemvr
21567,21568,0.1565,0.0113620240672639,isaemvr
21568,21569,0.1566,0.0113320647896308,isaemvr
21569,21570,0.1567,0.0113017955491478,isaemvr
21570,21571,0.1568,0.0112715962708914,isaemvr
21571,21572,0.1569,0.0112414868929463,isaemvr
21572,21573,0.157,0.0112114957668699,isaemvr
21573,21574,0.1571,0.0111817013783094,isaemvr
21574,21575,0.1572,0.0111516912572465,isaemvr
21575,21576,0.1573,0.011121868404014,isaemvr
21576,21577,0.1574,0.0110922749545834,isaemvr
21577,21578,0.1575,0.0110627534700585,isaemvr
21578,21579,0.1576,0.0110330578778325,isaemvr
21579,21580,0.1577,0.0110033516243303,isaemvr
21580,21581,0.1578,0.0109737731640895,isaemvr
21581,21582,0.1579,0.010943960953534,isaemvr
21582,21583,0.158,0.0109142536882532,isaemvr
21583,21584,0.1581,0.0108847615012542,isaemvr
21584,21585,0.1582,0.0108552075794312,isaemvr
21585,21586,0.1583,0.0108256204328163,isaemvr
21586,21587,0.1584,0.0107963241024237,isaemvr
21587,21588,0.1585,0.0107670442997218,isaemvr
21588,21589,0.1586,0.0107377277979426,isaemvr
21589,21590,0.1587,0.0107088598185818,isaemvr
21590,21591,0.1588,0.0106800117488915,isaemvr
21591,21592,0.1589,0.0106511012326549,isaemvr
21592,21593,0.159,0.0106221654406511,isaemvr
21593,21594,0.1591,0.0105930936894031,isaemvr
21594,21595,0.1592,0.0105639443604624,isaemvr
21595,21596,0.1593,0.0105348484873344,isaemvr
21596,21597,0.1594,0.0105057884317774,isaemvr
21597,21598,0.1595,0.0104769977607525,isaemvr
21598,21599,0.1596,0.0104484563861887,isaemvr
21599,21600,0.1597,0.0104202177310777,isaemvr
21600,21601,0.1598,0.0103923017886835,isaemvr
21601,21602,0.1599,0.0103643367110956,isaemvr
21602,21603,0.16,0.010336455168677,isaemvr
21603,21604,0.1601,0.0103087036029309,isaemvr
21604,21605,0.1602,0.0102812019332024,isaemvr
21605,21606,0.1603,0.0102538723618143,isaemvr
21606,21607,0.1604,0.0102265144794999,isaemvr
21607,21608,0.1605,0.0101991567990272,isaemvr
21608,21609,0.1606,0.0101720544716938,isaemvr
21609,21610,0.1607,0.010145068770394,isaemvr
21610,21611,0.1608,0.0101182961275115,isaemvr
21611,21612,0.1609,0.0100915464621164,isaemvr
21612,21613,0.161,0.0100648279581895,isaemvr
21613,21614,0.1611,0.0100384578762737,isaemvr
21614,21615,0.1612,0.0100124151289016,isaemvr
21615,21616,0.1613,0.00998649368716047,isaemvr
21616,21617,0.1614,0.00996025520719305,isaemvr
21617,21618,0.1615,0.00993428873924139,isaemvr
21618,21619,0.1616,0.00990840848215035,isaemvr
21619,21620,0.1617,0.00988264148597597,isaemvr
21620,21621,0.1618,0.00985682119242204,isaemvr
21621,21622,0.1619,0.00983097448307664,isaemvr
21622,21623,0.162,0.00980528767523001,isaemvr
21623,21624,0.1621,0.00977976126031172,isaemvr
21624,21625,0.1622,0.00975433357138869,isaemvr
21625,21626,0.1623,0.009728889547350641,isaemvr
21626,21627,0.1624,0.009703439132730479,isaemvr
21627,21628,0.1625,0.00967803803683169,isaemvr
21628,21629,0.1626,0.00965284669893732,isaemvr
21629,21630,0.1627,0.00962748311289093,isaemvr
21630,21631,0.1628,0.00960220055255607,isaemvr
21631,21632,0.1629,0.00957698971297883,isaemvr
21632,21633,0.163,0.00955196239813782,isaemvr
21633,21634,0.1631,0.00952673541728919,isaemvr
21634,21635,0.1632,0.00950151840341522,isaemvr
21635,21636,0.1633,0.00947602599844477,isaemvr
21636,21637,0.1634,0.00945073175951685,isaemvr
21637,21638,0.1635,0.00942549341092137,isaemvr
21638,21639,0.1636,0.009400179156535909,isaemvr
